0.0878574117460611,0.000496328976598237,0.004379136705918274,0.04167318351917437,0.06977759393543626,0.08057220607701432,0.01955428869125686,0.05446503960780369,0.04334310813103537,0.0037901209993957963,0.0734138343419456,0.010126911142899764,0.015586009705865322,0.001069007693222379,0.09750065859991364,0.00010841333490352323,2.6079482059682135e-05,0.0140617202898492,0.02334742423394176
0.0036358405335692456,0.024373930605255945,0.006026574251734362,0.0038770159231180656,0.013652356258327503,0.00010842142164335655,0.01390392330108181,0.061189179964155516,0.0028278925166043134,0.001972222319387651,0.0036358405335692456,0.0008423493686846584,0.007057285697336546,0.019404560585927544,0.0008211507236688398,0.0001411532106594393,0.005454591407111686,0.006622772614375272,0.01283776209335974
0.05050913007178365,0.014837799840864474,0.004075947938494862,0.028884943261667406,0.061109887064474566,0.04522208521133825,0.00020004455012850864,0.06887544721581457,0.05372022417093747,0.038098415905379324,0.05832393977720457,0.030383428058402162,0.0186741599804498,0.0069219415737576395,0.04622582517909807,0.006260119922255891,0.019546978823802796,0.014958897386148473,0.0074652641384935214
0.14728279370095543,0.0010663889895276002,0.004144076707987554,0.06586830617490114,0.19631362595018687,0.09914618344602932,0.024930612379282513,0.12003233093352628,0.1327313471992423,0.03232302363595707,0.17300259529449213,0.019383260407160208,0.0441234685434464,0.003610905256881791,0.12676404010017395,0.00388643301397118,0.009381573652375796,0.05602831581988377,0.06807318468892776
0.10406203288272686,0.004579359665899285,0.006931060179026449,0.04802479545154836,0.1490145988184034,0.07809291826559128,0.001216379359646913,0.07943341457812969,0.0711332748709802,0.03859351400169131,0.139914162146764,0.024395383401345283,0.06241710935797762,2.1174750779673346e-05,0.07339080626241001,0.008056466439941623,0.00930077313050981,0.06592592985097423,0.0711332748709802
0.02956023503366767,0.010950738593725196,0.0045983370835892545,0.04722286600989961,0.01907293428913548,0.014768205898034736,0.0016757205558982635,0.04722286600989961,0.03479475195218262,0.0005257012572981168,0.031160137544964717,0.0012985408858225966,0.021384634695077676,0.010950738593725196,0.02233261736882397,0.005781709583970618,0.005781709583970618,0.012087645143818326,0.006380705035219925
0.3692781134719185,0.10208630819629883,0.015849367645047185,0.31515494581769654,0.4869540680610935,0.14230525610044265,0.3692781134719185,0.21297746889206004,0.06900938955711611,0.1363082689906101,0.5523092751208623,0.027947459949159592,0.27105528244480015,0.002089394174410897,0.28811704870025334,0.00020927266423276247,0.00020927266423276247,0.21901360922944557,0.27105528244480015
0.023678682083875857,0.0010133464335393416,0.007116908215155288,0.01547661108756454,0.007929909179692607,0.019387382515929502,0.007198038768354842,0.005206228211041608,0.025093464869983068,0.0005095922153325605,0.0059332443297521464,0.00037338517575880026,0.0002771405489891965,0.007979131078255985,0.010324182825615064,0.0027227146178877837,0.0027227146178877837,0.00011666375407648477,0.0024041405164557106
0.007151783455396354,6.882514992012645e-05,0.0039137128721502545,0.0014956845561274745,0.00777204654446495,0.012063395894490792,0.014907976842962523,0.00044247694427390627,0.01195723043505914,2.6145181998948885e-05,0.004237486080196584,8.518302916149523e-06,0.004089774283051462,3.5975825538159256e-05,0.000837219120681354,0.00023234729712984237,0.00023234729712984237,8.042863698376479e-06,0.010992537572916738
0.04098467665899541,0.004877224870008856,0.004684977465416962,0.008489739500163629,0.03668336289436447,0.02940272531377941,0.0079352098041916,0.010421171585629718,0.041668138486473105,0.005398124867385001,0.019819209782010017,0.004372846206669889,0.006061431817801166,0.0010966986370020138,0.030280694651509066,0.006948198341779843,0.006948198341779843,0.0026375013067639896,0.01316057694187378
0.01895457155993141,0.0011663987221015581,0.010815440864393566,0.014383484850742034,0.012732043226878376,0.015911168621194682,0.031085301420472722,0.0009239309275325125,0.012345614026293528,0.008328308505279547,0.013141624165705745,0.006491926810021087,0.00898326255673454,0.00011620790276689608,0.003677083753148347,0.00046231795893292293,0.00046231795893292293,0.008746506170420276,0.016222081270044653
0.10389989280091017,0.021210855927306316,0.013628040993716839,0.007837119360543765,0.1135346443911015,0.0720043414417525,0.0029482771602206137,0.033674802407186955,0.10861395772401461,0.011748168399524472,0.1420133925629984,0.0134237677660487,0.04227307121032958,0.008709700650732066,0.07914049947555185,0.012703042059156122,0.012703042059156122,0.053873038465455214,0.010293043052158724
